Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
K708-6,,51.552,-29.567,2469,North Atlantic,60,symbiont-facultative,non-spinose,0
K708-6,,51.552,-29.567,2469,North Atlantic,60,symbiont-facultative,spinose,0
K708-6,,51.552,-29.567,2469,North Atlantic,60,symbiont-obligate,spinose,0
K708-6,,51.552,-29.567,2469,North Atlantic,60,undetermined,non-spinose,0
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-barren,non-spinose,0.942084942084942
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-barren,spinose,0.0347490347490348
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-bearing,non-spinose,0
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-bearing,spinose,0
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-facultative,non-spinose,0.0231660231660232
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-facultative,spinose,0
K708-7,,53.933,-24.083,3502,North Atlantic,53,symbiont-obligate,spinose,0
K708-7,,53.933,-24.083,3502,North Atlantic,53,undetermined,non-spinose,0
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-barren,non-spinose,0.930379746835443
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-barren,spinose,0.0395569620253165
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-bearing,non-spinose,0
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-bearing,spinose,0
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-facultative,non-spinose,0.0300632911392405
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-facultative,spinose,0
K708-8,,52.736,-22.55,4009,North Atlantic,83,symbiont-obligate,spinose,0
K708-8,,52.736,-22.55,4009,North Atlantic,83,undetermined,non-spinose,0
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-barren,non-spinose,0.919517102615694
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-barren,spinose,0.0704225352112676
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-bearing,non-spinose,0
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-bearing,spinose,0
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-facultative,non-spinose,0.0100603621730382
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-facultative,spinose,0
K714-3,,57.486,-27.519,1978,North Atlantic,82,symbiont-obligate,spinose,0
K714-3,,57.486,-27.519,1978,North Atlantic,82,undetermined,non-spinose,0
KC24-19,,42.14966667,-10.48766667,2765,North Atlantic,,symbiont-bearing,non-spinose,0
KC24-19,,42.14966667,-10.48766667,2765,North Atlantic,,symbiont-bearing,spinose,0.0151551054188288
KC24-19,,42.14966667,-10.48766667,2765,North Atlantic,,symbiont-facultative,spinose,0
KC24-19,,42.14966667,-10.48766667,2765,North Atlantic,,symbiont-obligate,spinose,0.96351624144095
KC24-19,,42.14966667,-10.48766667,2765,North Atlantic,,undetermined,non-spinose,0.0130315210492913
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-barren,non-spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-barren,spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-bearing,non-spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-bearing,spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-facultative,non-spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-facultative,spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,symbiont-obligate,spinose,0
KET8003,Piston,38.49,14.3,1900,Mediterranean,,undetermined,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-barren,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-barren,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-bearing,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-bearing,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-facultative,non-spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-facultative,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,symbiont-obligate,spinose,0
KET8019,Piston,40.33,13.21,1920,Mediterranean,,undetermined,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-barren,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-barren,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-bearing,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-bearing,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-facultative,non-spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-facultative,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,symbiont-obligate,spinose,0
KET8022,Piston,40.35,11.43,2430,Mediterranean,,undetermined,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-barren,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-barren,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-bearing,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-bearing,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-facultative,non-spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-facultative,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,symbiont-obligate,spinose,0
KET8039,Piston,36.32,11.41,290,Mediterranean,,undetermined,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-barren,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-barren,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-bearing,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-bearing,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-facultative,non-spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-facultative,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,symbiont-obligate,spinose,0
KET8216,Piston,41.31,17.59,1166,Mediterranean,,undetermined,non-spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-barren,non-spinose,0.267
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-barren,spinose,0.233
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-bearing,non-spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-bearing,spinose,0.005
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-facultative,non-spinose,0.385
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-facultative,spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,symbiont-obligate,spinose,0.102
KF09,,37.1113,-32.2868,2655,North Atlantic,2.6,undetermined,non-spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-barren,non-spinose,0.245
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-barren,spinose,0.202
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-bearing,non-spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-bearing,spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-facultative,non-spinose,0.438
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-facultative,spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,symbiont-obligate,spinose,0.112
KF09,,37.1113,-32.2868,2655,North Atlantic,2.9,undetermined,non-spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-barren,non-spinose,0.247
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-barren,spinose,0.202
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-bearing,non-spinose,0.001
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-bearing,spinose,0.008
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-facultative,non-spinose,0.408
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-facultative,spinose,0
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,symbiont-obligate,spinose,0.116
KF09,,37.1113,-32.2868,2655,North Atlantic,3.1,undetermined,non-spinose,0
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-barren,non-spinose,0.301
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-barren,spinose,0.248
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-bearing,non-spinose,0
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-bearing,spinose,0.004
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-facultative,non-spinose,0.347
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-facultative,spinose,0.003
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,symbiont-obligate,spinose,0.081
KF13,,37.5783,-31.8422,2690,North Atlantic,1.8,undetermined,non-spinose,0
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-barren,non-spinose,0.305
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-barren,spinose,0.201
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-bearing,non-spinose,0
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-bearing,spinose,0.008
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-facultative,non-spinose,0.382
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-facultative,spinose,0
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,symbiont-obligate,spinose,0.094
KF13,,37.5783,-31.8422,2690,North Atlantic,1.9,undetermined,non-spinose,0
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-barren,non-spinose,0.309
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-barren,spinose,0.322
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-bearing,non-spinose,0
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-bearing,spinose,0.005
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-facultative,non-spinose,0.297
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-facultative,spinose,0
KF16,,37.999,-31.1283,3050,North Atlantic,6,symbiont-obligate,spinose,0.063
KF16,,37.999,-31.1283,3050,North Atlantic,6,undetermined,non-spinose,0
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-barren,non-spinose,0.00201816347
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-barren,spinose,0.12613521697
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-bearing,non-spinose,0
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-bearing,spinose,0.03531786074
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-facultative,non-spinose,0.35116044397
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-facultative,spinose,0
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,symbiont-obligate,spinose,0.44096871844
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.631,undetermined,non-spinose,0.01109989909
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-barren,non-spinose,0.00300902708
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-barren,spinose,0.1374122367
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-bearing,non-spinose,0
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-bearing,spinose,0.02407221665
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-facultative,non-spinose,0.3500501505
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-facultative,spinose,0
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,symbiont-obligate,spinose,0.44633901704
KH90-3-P2,Piston,-1.170166667,160.007,2494,Pacific,0.677,undetermined,non-spinose,0.00501504514
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-barren,non-spinose,0.02316213495
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-barren,spinose,0.10473313192
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-bearing,non-spinose,0
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-bearing,spinose,0.03927492447
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-facultative,non-spinose,0.24874118834
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-facultative,spinose,0
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,symbiont-obligate,spinose,0.51863041291
KH92-1-3a,Piston,8.015666667,139.6401667,2830,Pacific,0.324,undetermined,non-spinose,0
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-barren,non-spinose,0
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-barren,spinose,0.055
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-bearing,non-spinose,0
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-bearing,spinose,0.02
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-facultative,non-spinose,0.34
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-facultative,spinose,0
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,symbiont-obligate,spinose,0.55
KH92-1-5a,Piston,3.531833333,141.8616667,2283,Pacific,0.222,undetermined,non-spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-barren,non-spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-barren,spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-bearing,non-spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-bearing,spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-facultative,non-spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-facultative,spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,symbiont-obligate,spinose,0
KL96,Piston,32.77,19.19,1390,Mediterranean,,undetermined,non-spinose,0
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-barren,non-spinose,0.964
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-barren,spinose,0.032
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-bearing,non-spinose,0
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-bearing,spinose,0
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-facultative,non-spinose,0.003
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-facultative,spinose,0
KN708-1,,50,-23.75,4053,North Atlantic,1,symbiont-obligate,spinose,0
KN708-1,,50,-23.75,4053,North Atlantic,1,undetermined,non-spinose,0
KS310,Piston,35.55,-1.57,1900,Mediterranean,,symbiont-bearing,non-spinose,0
KS310,Piston,35.55,-1.57,1900,Mediterranean,,symbiont-bearing,spinose,0.003
KS310,Piston,35.55,-1.57,1900,Mediterranean,,symbiont-facultative,non-spinose,0.377
KS310,Piston,35.55,-1.57,1900,Mediterranean,,symbiont-facultative,spinose,0
KS310,Piston,35.55,-1.57,1900,Mediterranean,,symbiont-obligate,spinose,0.119
KS310,Piston,35.55,-1.57,1900,Mediterranean,,undetermined,non-spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-barren,non-spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-barren,spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-bearing,non-spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-bearing,spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-facultative,non-spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-facultative,spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,symbiont-obligate,spinose,0
LC01,Piston,40.26,6.887,2845,Mediterranean,,undetermined,non-spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-barren,non-spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-barren,spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-bearing,non-spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-bearing,spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-facultative,non-spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-facultative,spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,symbiont-obligate,spinose,0
LC04,Piston,38.65,6.11,2855,Mediterranean,,undetermined,non-spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-barren,non-spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-barren,spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-bearing,non-spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-bearing,spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-facultative,non-spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-facultative,spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,symbiont-obligate,spinose,0
LC07,Piston,38.14,10.07,488,Mediterranean,,undetermined,non-spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-barren,non-spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-barren,spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-bearing,non-spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-bearing,spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-facultative,non-spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-facultative,spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,symbiont-obligate,spinose,0
LC21,Piston,35.66,26.58,1522,Mediterranean,,undetermined,non-spinose,0
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-barren,non-spinose,0.839805825242718
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-barren,spinose,0.155339805825243
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-bearing,non-spinose,0
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-bearing,spinose,0
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-facultative,non-spinose,0.00485436893203884
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-facultative,spinose,0
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,symbiont-obligate,spinose,0
LV29-114-3,,49.375667,152.877933,1762,Pacific,4.05,undetermined,non-spinose,0
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-barren,non-spinose,0.402121504339441
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-barren,spinose,0.351976856316297
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-bearing,non-spinose,0
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-bearing,spinose,0.00482160077145612
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-facultative,non-spinose,0.212150433944069
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-facultative,spinose,0
M12392,,25.167,-16.85,2575,North Atlantic,172.5,symbiont-obligate,spinose,0.0279652844744455
M12392,,25.167,-16.85,2575,North Atlantic,172.5,undetermined,non-spinose,0.000964320154291225
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-barren,non-spinose,0.057
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-barren,spinose,0.112
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-bearing,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-bearing,spinose,0.005
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-facultative,non-spinose,0.252
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-facultative,spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,symbiont-obligate,spinose,0.573
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.1,undetermined,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-barren,non-spinose,0.107
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-barren,spinose,0.095
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-bearing,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-bearing,spinose,0.032
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-facultative,non-spinose,0.195
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-facultative,spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,symbiont-obligate,spinose,0.554
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.2,undetermined,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-barren,non-spinose,0.119
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-barren,spinose,0.101
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-bearing,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-bearing,spinose,0.042
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-facultative,non-spinose,0.116
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-facultative,spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,symbiont-obligate,spinose,0.62
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.3,undetermined,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-barren,non-spinose,0.123
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-barren,spinose,0.071
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-bearing,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-bearing,spinose,0.031
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-facultative,non-spinose,0.133
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-facultative,spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,symbiont-obligate,spinose,0.64
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.4,undetermined,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-barren,non-spinose,0.072
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-barren,spinose,0.068
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-bearing,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-bearing,spinose,0.032
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-facultative,non-spinose,0.178
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-facultative,spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,symbiont-obligate,spinose,0.633
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.5,undetermined,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.6,symbiont-barren,non-spinose,0.046
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.6,symbiont-barren,spinose,0.102
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.6,symbiont-bearing,non-spinose,0
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.6,symbiont-bearing,spinose,0.024
M35003-4,,12.09,-61.2433,1299,North Atlantic,3.6,symbiont-facultative,non-spinose,0.131
