Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Absolute Abundance
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-barren,non-spinose,301
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-barren,spinose,4
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-bearing,non-spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-bearing,spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-facultative,non-spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-facultative,spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,symbiont-obligate,spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.7,undetermined,non-spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-barren,non-spinose,289
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-barren,spinose,13
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-bearing,non-spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-bearing,spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-facultative,non-spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-facultative,spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,symbiont-obligate,spinose,0
MD99-2303,Calypso core,77.519667,8.399667,2325,North Atlantic,2.8,undetermined,non-spinose,0
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-barren,non-spinose,4178
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-barren,spinose,2552
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-bearing,non-spinose,0
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-bearing,spinose,1
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-facultative,non-spinose,1912
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-facultative,spinose,0
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,symbiont-obligate,spinose,364
MD99-2331,Calypso Corer,42.15,-9.68333,2120,North Atlantic,,undetermined,non-spinose,0
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-barren,non-spinose,183
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-barren,spinose,1210
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-bearing,non-spinose,0
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-bearing,spinose,0
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-facultative,non-spinose,103
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-facultative,spinose,0
MD992344,Piston,41.997,4.836,2326,Mediterranean,,symbiont-obligate,spinose,16
MD992344,Piston,41.997,4.836,2326,Mediterranean,,undetermined,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-barren,non-spinose,1004
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-barren,spinose,3431
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-bearing,non-spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-bearing,spinose,2
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-facultative,non-spinose,653
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-facultative,spinose,0
MD992346,Piston,42.044,4.151,2089,Mediterranean,,symbiont-obligate,spinose,81
MD992346,Piston,42.044,4.151,2089,Mediterranean,,undetermined,non-spinose,0
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-barren,non-spinose,209
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-barren,spinose,490
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-bearing,non-spinose,28
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-bearing,spinose,35
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-facultative,non-spinose,1875
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-facultative,spinose,0
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,symbiont-obligate,spinose,190
ME0005A-3JC,piston core,15.65666667,-95.2805,740,Pacific,,undetermined,non-spinose,2
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-barren,non-spinose,304
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-barren,spinose,177
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-bearing,non-spinose,0
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-bearing,spinose,29
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-facultative,non-spinose,2986
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-facultative,spinose,0
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,symbiont-obligate,spinose,2946
NS07-25,gravity core,6.66575,113.5489333,2006,Pacific,,undetermined,non-spinose,22
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-barren,non-spinose,785
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-barren,spinose,995
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-bearing,non-spinose,0
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-bearing,spinose,7
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-facultative,non-spinose,277
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-facultative,spinose,0
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,symbiont-obligate,spinose,51
ODP 658C,Drilling/drill rig,20.7492,-18.5808,2273,North Atlantic,,undetermined,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-barren,non-spinose,692
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-barren,spinose,261
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-bearing,non-spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-bearing,spinose,2
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-facultative,non-spinose,206
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-facultative,spinose,0
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,symbiont-obligate,spinose,508
ODP 969,Piston,33.839,24.884,2200,Mediterranean,,undetermined,non-spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-barren,non-spinose,292
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-barren,spinose,124
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-bearing,non-spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-bearing,spinose,5
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-facultative,non-spinose,110
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-facultative,spinose,0
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,symbiont-obligate,spinose,124
ODP 973,Piston,35.78,18.948,3695,Mediterranean,,undetermined,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-barren,non-spinose,735
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-barren,spinose,1472
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-bearing,non-spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-bearing,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-facultative,non-spinose,430
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-facultative,spinose,0
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,symbiont-obligate,spinose,83
ODP 975,Piston,38.89,4.5,2426,Mediterranean,,undetermined,non-spinose,0
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-barren,non-spinose,1914
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-barren,spinose,258
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-bearing,non-spinose,0
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-bearing,spinose,4
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-facultative,non-spinose,61
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-facultative,spinose,0
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,symbiont-obligate,spinose,20
ODP 977,Piston,36.0317,-1.95528,1984,Mediterranean,,undetermined,non-spinose,0
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-barren,non-spinose,27
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-barren,spinose,2
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-bearing,non-spinose,0
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-bearing,spinose,7
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-facultative,non-spinose,136
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-facultative,spinose,0
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,symbiont-obligate,spinose,154
ODP122-760A,,-16.922,115.5413333,1970,Indian,0.39,undetermined,non-spinose,0
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-barren,non-spinose,19
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-barren,spinose,7
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-bearing,non-spinose,0
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-bearing,spinose,6
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-facultative,non-spinose,115
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-facultative,spinose,0
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,symbiont-obligate,spinose,116
ODP122-762B,,-19.88733333,112.254,1360,Indian,0.8,undetermined,non-spinose,3
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-barren,non-spinose,3860
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-barren,spinose,2721
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-bearing,non-spinose,0
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-bearing,spinose,2
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-facultative,non-spinose,1369
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-facultative,spinose,0
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,symbiont-obligate,spinose,336
OMEXII-9K,,42.33233333,-9.698666667,1833,North Atlantic,,undetermined,non-spinose,0
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-barren,non-spinose,154
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-barren,spinose,68
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-bearing,non-spinose,0
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-bearing,spinose,0
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-facultative,non-spinose,90
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-facultative,spinose,0
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,symbiont-obligate,spinose,7
P69,,-40.39666667,177.9966667,2195,Pacific,3.9,undetermined,non-spinose,0
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-barren,non-spinose,700
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-barren,spinose,1151
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-bearing,non-spinose,0
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-bearing,spinose,0
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-facultative,non-spinose,1300
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-facultative,spinose,1
PE109-13,,42.572,-9.69,2000,North Atlantic,,symbiont-obligate,spinose,419
PE109-13,,42.572,-9.69,2000,North Atlantic,,undetermined,non-spinose,0
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-barren,non-spinose,253
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-barren,spinose,23
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-bearing,non-spinose,0
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-bearing,spinose,0
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-facultative,non-spinose,2
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-facultative,spinose,0
Q200,,-45.995,172.025,1370,Pacific,0.59,symbiont-obligate,spinose,0
Q200,,-45.995,172.025,1370,Pacific,0.59,undetermined,non-spinose,0
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-barren,non-spinose,326
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-barren,spinose,15
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-bearing,non-spinose,0
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-bearing,spinose,0
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-facultative,non-spinose,3
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-facultative,spinose,0
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,symbiont-obligate,spinose,0
Q585,,-49.70333333,-177.99,4354,Pacific,0.73,undetermined,non-spinose,0
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-barren,non-spinose,180
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-barren,spinose,111
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-bearing,non-spinose,0
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-bearing,spinose,0
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-facultative,non-spinose,158
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-facultative,spinose,0
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-obligate,spinose,2
R657 (S),,-42.53333333,-178.4916667,1408,Pacific,0.5,undetermined,non-spinose,0
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-barren,non-spinose,136
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-barren,spinose,80
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-bearing,non-spinose,0
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-bearing,spinose,0
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-facultative,non-spinose,98
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-facultative,spinose,0
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,symbiont-obligate,spinose,1
R657 (W),,-42.53333333,-178.4916667,1408,Pacific,0.5,undetermined,non-spinose,0
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-barren,non-spinose,33
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-barren,spinose,14
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-bearing,non-spinose,0
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-bearing,spinose,43
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-facultative,non-spinose,93
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-facultative,spinose,0
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,symbiont-obligate,spinose,213
RC08-018,,-24.067,-15.117,3977,South Atlantic,20,undetermined,non-spinose,0
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-barren,non-spinose,261
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-barren,spinose,29
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-bearing,non-spinose,0
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-bearing,spinose,0
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-facultative,non-spinose,10
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-facultative,spinose,0
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,symbiont-obligate,spinose,0
RC08-039,,-42.88333333,42.35,4330,Indian,0.7,undetermined,non-spinose,0
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-barren,non-spinose,69
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-barren,spinose,94
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-bearing,non-spinose,0
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-bearing,spinose,0
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-facultative,non-spinose,106
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-facultative,spinose,0
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,symbiont-obligate,spinose,12
RC08-078,,-44.78333333,-175.7666667,1756,Pacific,0.5,undetermined,non-spinose,0
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-barren,non-spinose,96
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-barren,spinose,86
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-bearing,non-spinose,0
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-bearing,spinose,8
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-facultative,non-spinose,102
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-facultative,spinose,0
RC08-145,,33.569,-62.383,2743,North Atlantic,35,symbiont-obligate,spinose,84
RC08-145,,33.569,-62.383,2743,North Atlantic,35,undetermined,non-spinose,1
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-barren,non-spinose,33
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-barren,spinose,21
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-bearing,non-spinose,0
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-bearing,spinose,17
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-facultative,non-spinose,66
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-facultative,spinose,0
RC09-049,,11.184,-58.585,1851,North Atlantic,70,symbiont-obligate,spinose,300
RC09-049,,11.184,-58.585,1851,North Atlantic,70,undetermined,non-spinose,0
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-barren,non-spinose,24
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-barren,spinose,23
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-bearing,non-spinose,0
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-bearing,spinose,12
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-facultative,non-spinose,50
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-facultative,spinose,0
RC09-049,,11.184,-58.585,1851,North Atlantic,85,symbiont-obligate,spinose,184
RC09-049,,11.184,-58.585,1851,North Atlantic,85,undetermined,non-spinose,3
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-barren,non-spinose,8
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-barren,spinose,14
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-bearing,non-spinose,0
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-bearing,spinose,1
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-facultative,non-spinose,209
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-facultative,spinose,0
RC09-148,,-29.68,113.7,2056,Indian,0.19,symbiont-obligate,spinose,116
RC09-148,,-29.68,113.7,2056,Indian,0.19,undetermined,non-spinose,0
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-barren,non-spinose,35
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-barren,spinose,28
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-bearing,non-spinose,0
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-bearing,spinose,11
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-facultative,non-spinose,181
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-facultative,spinose,0
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,symbiont-obligate,spinose,46
RC09-150 (P),,-31.28333333,114.5516667,2703,Indian,0.8,undetermined,non-spinose,0
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-barren,non-spinose,19
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-barren,spinose,29
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-bearing,non-spinose,0
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-bearing,spinose,0
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-facultative,non-spinose,218
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-facultative,spinose,0
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,symbiont-obligate,spinose,23
RC09-150 (W),,-31.28333333,114.5516667,2703,Indian,0.9,undetermined,non-spinose,0
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-barren,non-spinose,12
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-barren,spinose,89
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-bearing,non-spinose,0
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-bearing,spinose,8
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-facultative,non-spinose,105
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-facultative,spinose,1
RC09-161,,19.56833333,59.595,3332,Indian,1.6,symbiont-obligate,spinose,85
RC09-161,,19.56833333,59.595,3332,Indian,1.6,undetermined,non-spinose,0
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-barren,non-spinose,10
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-barren,spinose,66
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-bearing,non-spinose,0
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-bearing,spinose,9
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-facultative,non-spinose,122
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-facultative,spinose,0
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,symbiont-obligate,spinose,95
RC09-162,,19.07666667,60.42166667,3092,Indian,0.5,undetermined,non-spinose,0
RC09-225,,54.968,-15.385,2334,North Atlantic,135,symbiont-barren,non-spinose,965
