Core,CoringDevice,Latitude,Longitude,WaterDepth_m,Ocean,SampleLabel,SampleDepthTop_m,SampleDepthBottom_m,SampleDepthMid_m,CalendarAge_cal_ky_BP,ChronozoneLevel,SedimentationRate_cm_ky,Laboratory,Publication,ChronologySource,AddedBy,DateOfAddition,Source,TaxonomicNotes,Count,QCNote,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_Globorotalia_tumida,Globigerinoides_ruber_Globigerinoides_white,Turborotalita_humilis_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,siteID,sampleID,isCounts,inMARGO
GIK17724-2,NA,76,8.3333,2354,North Atlantic,NA,0.62,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.5,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0011,LGM_0011_5,FALSE,TRUE
PS1922-1,NA,75.0003,-8.771,3350,North Atlantic,NA,1.32,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.3,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0012,LGM_0012_1,FALSE,TRUE
PS1922-1,NA,75.0003,-8.771,3350,North Atlantic,NA,1.32,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.3,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0012,LGM_0012_2,FALSE,TRUE
PS1922-1,NA,75.0003,-8.771,3350,North Atlantic,NA,1.56,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.7,98.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0012,LGM_0012_3,FALSE,TRUE
PS1922-1,NA,75.0003,-8.771,3350,North Atlantic,NA,1.56,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.7,98.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0012,LGM_0012_4,FALSE,TRUE
PS1919-2,NA,74.9967,-11.8267,1955,North Atlantic,NA,0.23,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0013,LGM_0013_1,FALSE,TRUE
PS1919-2,NA,74.9967,-11.8267,1955,North Atlantic,NA,0.36,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,0.9,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0013,LGM_0013_2,FALSE,TRUE
PS2613-6,NA,74.1767,-0.48,3266,North Atlantic,NA,0.35,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.6,97.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0014,LGM_0014_1,FALSE,TRUE
PS2613-6,NA,74.1767,-0.48,3266,North Atlantic,NA,0.4,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,4.3,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0014,LGM_0014_2,FALSE,TRUE
GIK23294-4,NA,72.3797,-10.5923,2215,North Atlantic,NA,1.2,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.8,96.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0015,LGM_0015_1,FALSE,TRUE
GIK23262-2,NA,72.2252,14.4273,1130,North Atlantic,NA,2.6,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,4,95.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0016,LGM_0016_1,FALSE,TRUE
V27-60,NA,72.183,8.583,2525,North Atlantic,NA,2,NA,NA,NA,2,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.2,95.6,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0017,LGM_0017_1,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.12,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.6,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_1,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.15,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.6,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_2,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.21,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.5,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_3,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.25,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.5,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_4,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.31,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.5,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_5,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.35,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.5,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_6,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.42,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.5,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_7,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.46,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.6,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_8,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.52,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.6,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_9,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.56,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.6,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_10,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.62,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.6,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_11,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.65,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.6,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_12,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.71,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_13,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.75,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_14,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.81,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_15,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.85,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.2,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_16,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.92,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.2,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,LGM_0018,LGM_0018_17,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,3.96,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.5,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_18,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.5,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_19,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.11,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.5,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_20,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.21,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,0.3,98.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_21,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.3,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.1,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_22,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.41,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.1,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_23,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.5,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.1,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_24,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.61,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,2.1,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_25,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.71,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,0.3,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_26,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.8,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.9,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_27,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,4.91,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.9,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_28,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,5,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,3.9,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_29,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,5.11,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,0.3,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_30,FALSE,TRUE
MD95-2012,NA,72.151,11.4343,2094,North Atlantic,NA,5.21,NA,NA,NA,1,NA,Kiel,10.1029/2002PA000774,NA,Mara Weinelt,20/05/2003,https://doi.pangaea.de/10.1594/PANGAEA.227329,"merged menardii and menardii flexuosa, ignored crassula as zero counts",NA,chronozone level from SI of MARGO 2009 Nature Geosciences,0,0,0,0,0,0,0,0,0,0,0,0,1.7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0018,LGM_0018_31,FALSE,TRUE
